procedure_name,tin_type,tin_value,billing_class,negotiated_type,service_code,negotiated_rate,npi,reporting_entity_name,reporting_entity_type,plan_name,plan_id_type,plan_id,plan_market_type,last_updated_on,version,url,billing_code,NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Mailing Address,Provider Second Line Business Mailing Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,Provider Business Mailing Address Postal Code,Provider Business Mailing Address Country Code (If outside U.S.),Provider Business Mailing Address Telephone Number,Provider Business Mailing Address Fax Number,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number,Provider Enumeration Date,Last Update Date,Authorized Official Last Name,Authorized Official First Name,Authorized Official Middle Name,Authorized Official Title or Position,Authorized Official Telephone Number,Provider License Number_1,Provider License Number State Code_1,Healthcare Provider Primary Taxonomy Switch_1,Is Sole Proprietor,Is Organization Subpart,Parent Organization LBN,Parent Organization TIN,Authorized Official Name Prefix Text,Authorized Official Name Suffix Text,Authorized Official Credential Text,Healthcare Provider Taxonomy Group_1,Healthcare Provider Taxonomy Group_2,Certification Date,Combined_taxonomy_codes
"Radiologic examination of the middle spine, 3 views",ein,851144017,professional,fee schedule,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""31"", ""32"", ""33"", ""34"", ""41"", ""42"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""60"", ""61"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",49.77,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,72072,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Emergency department visit, problem of high severity",ein,851144017,professional,fee schedule,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""31"", ""32"", ""33"", ""34"", ""41"", ""42"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""60"", ""61"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",96.27,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99284,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Emergency department visit, problem of high severity",ein,851144017,professional,fee schedule,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""31"", ""32"", ""33"", ""34"", ""41"", ""42"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""60"", ""61"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",121.28,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99284,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Test to determine heart abnormalities,ein,851144017,professional,fee schedule,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""31"", ""32"", ""33"", ""34"", ""41"", ""42"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""60"", ""61"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",122.96,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,93015,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Emergency department visit, problem of high severity",ein,851144017,professional,fee schedule,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""31"", ""32"", ""33"", ""34"", ""41"", ""42"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""60"", ""61"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",137.45,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99284,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Emergency department visit, problem of high severity",ein,851144017,professional,fee schedule,"[""01"", ""02"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""31"", ""32"", ""33"", ""34"", ""41"", ""42"", ""49"", ""50"", ""51"", ""52"", ""53"", ""54"", ""55"", ""56"", ""57"", ""58"", ""60"", ""61"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",161.71,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99284,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 21 or more minutes",ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",39.12,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,98972,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Physician telephone patient service, 11-20 minutes of medical discussion",ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",69.26,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99442,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Chemical destruction of pre-cancerous lesions of the skin,ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",82.71,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,17250,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Initial visit for new patients 1-4 years old,ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",98.36,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99382,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Debridement (for example, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps)",ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",120.22,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,97597,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Under Excision-Benign Lesions Procedures on the Skin 0.6-1 CM,ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",145.69,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,11401,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Injection into lower back of nerve block using imaging guidance,ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",263.01,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,64493,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Laser removal of incompetent vein,ein,851144017,professional,fee schedule,"[""01"", ""03"", ""04"", ""05"", ""06"", ""07"", ""08"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""20"", ""25"", ""27"", ""32"", ""33"", ""49"", ""50"", ""54"", ""55"", ""57"", ""58"", ""60"", ""62"", ""65"", ""71"", ""72"", ""81"", ""99""]",1665.48,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,36478,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Chemical destruction of pre-cancerous lesions of the skin,ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",35.13,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,17250,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Qualified non physician health care professional online digital assessment and management, for an established patient, for up to 7 days, cumulative time during the 7 days; 21 or more minutes",ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",38.74,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,98972,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Debridement (for example, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps)",ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",44.55,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,97597,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Physician telephone patient service, 11-20 minutes of medical discussion",ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",51.81,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99442,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Initial visit for new patients 1-4 years old,ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",70.42,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99382,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Under Excision-Benign Lesions Procedures on the Skin 0.6-1 CM,ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",98.41,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,11401,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Injection into lower back of nerve block using imaging guidance,ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",137.26,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,64493,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
Laser removal of incompetent vein,ein,851144017,professional,fee schedule,"[""02"", ""19"", ""21"", ""22"", ""23"", ""24"", ""26"", ""31"", ""34"", ""41"", ""42"", ""51"", ""52"", ""53"", ""56"", ""61""]",471.48,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,36478,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
"Emergency department visit, problem of high severity",ein,851144017,professional,negotiated,"[""01"", ""06"", ""08"", ""12"", ""19"", ""20"", ""22"", ""24"", ""25"", ""26"", ""27"", ""41"", ""42"", ""50"", ""52"", ""53"", ""57"", ""58"", ""60"", ""62"", ""65"", ""99""]",96.27,1477155331,Aetna Life Insurance Company,Health Insurance Issuer,,,,,2024-10-05,1.3.1,https://mrf.healthsparq.com/aetnacvs-egress.nophi.kyruushsq.com/prd/mrf/AETNACVS_I/ASH/2024-10-05/inNetworkRates/2024-10-05_pl-4b6-hr23_Aetna-Life-Insurance-Company.json.gz,99284,1477155331,2,CARBON HEALTH MEDICAL GROUP OF FLORIDA PA,,,2100 FRANKLIN ST STE 355,,OAKLAND,CA,946123140,US,4154461733.0,,9722 GREAT HILLS TRL STE 375,,AUSTIN,TX,787597263,5129103932.0,,11/14/2020,7/15/2024,BOYLE,KAITLIN,,DIRECTOR,3036015392,,,N,,N,,,,,,,,7/15/2024,"261QP2300X, 261QU0200X"
